State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/26/2000,Parts per billion,27.217391,42,0,40,Parts per million,0.01775,0.035,10,30,Parts per billion,3.3,6.6,2,,Parts per million,0.866667,1.4,0,16
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,3.684211,11,8,16,Parts per million,1.145833,2.9,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,3.684211,11,8,16,Parts per million,0.925,1.6,23,18
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,4.48,7.6,8,,Parts per million,1.145833,2.9,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/27/2000,Parts per billion,33.375,51,8,48,Parts per million,0.014,0.028,10,24,Parts per billion,4.48,7.6,8,,Parts per million,0.925,1.6,23,18
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,3.952381,14,21,20,Parts per million,1.4375,4.7,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,3.952381,14,21,20,Parts per million,1.454167,1.9,1,22
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,4.55,9,8,,Parts per million,1.4375,4.7,21,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/28/2000,Parts per billion,36.875,54,21,51,Parts per million,0.013,0.027,10,23,Parts per billion,4.55,9,8,,Parts per million,1.454167,1.9,1,22
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.157895,17,22,24,Parts per million,2.025,5.8,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.157895,17,22,24,Parts per million,1.708333,3.1,23,35
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.466667,13,23,,Parts per million,2.025,5.8,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/29/2000,Parts per billion,39.625,66,22,64,Parts per million,0.017083,0.037,10,31,Parts per billion,6.466667,13,23,,Parts per million,1.708333,3.1,23,35
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.45,10,23,14,Parts per million,1.2375,4.1,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.45,10,23,14,Parts per million,1.491667,3.8,1,43
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.683333,6.3,2,,Parts per million,1.2375,4.1,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/30/2000,Parts per billion,35.208333,57,20,54,Parts per million,0.01675,0.035,10,30,Parts per billion,2.683333,6.3,2,,Parts per million,1.491667,3.8,1,43
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,3.315789,9,22,13,Parts per million,1.490909,3.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,3.315789,9,22,13,Parts per million,1.445833,2.4,2,27
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,4.04,7.6,23,,Parts per million,1.490909,3.3,22,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,1/31/2000,Parts per billion,37.913043,53,0,50,Parts per million,0.012958,0.03,10,25,Parts per billion,4.04,7.6,23,,Parts per million,1.445833,2.4,2,27
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,4.047619,15,8,21,Parts per million,1.3375,3.8,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,4.047619,15,8,21,Parts per million,1.608333,2.6,3,30
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,5.16,10.3,8,,Parts per million,1.3375,3.8,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/1/2000,Parts per billion,34.583333,55,8,52,Parts per million,0.018833,0.039,9,33,Parts per billion,5.16,10.3,8,,Parts per million,1.608333,2.6,3,30
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,5.73913,20,8,29,Parts per million,1.413043,5.1,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,5.73913,20,8,29,Parts per million,1.304167,2.5,9,28
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,6.157143,18,8,,Parts per million,1.413043,5.1,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/2/2000,Parts per billion,41.043478,64,8,62,Parts per million,0.016333,0.036,10,31,Parts per billion,6.157143,18,8,,Parts per million,1.304167,2.5,9,28
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.791667,18,21,26,Parts per million,1.641667,5.1,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.791667,18,21,26,Parts per million,1.233333,3.2,23,36
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.775,18,23,,Parts per million,1.641667,5.1,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/3/2000,Parts per billion,45.833333,71,23,69,Parts per million,0.015792,0.032,10,27,Parts per billion,5.775,18,23,,Parts per million,1.233333,3.2,23,36
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.166667,28,23,40,Parts per million,2.316667,8,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.166667,28,23,40,Parts per million,2.1125,4.2,23,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.1375,24.3,23,,Parts per million,2.316667,8,23,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/4/2000,Parts per billion,53.333333,92,23,91,Parts per million,0.012292,0.022,10,19,Parts per billion,8.1375,24.3,23,,Parts per million,2.1125,4.2,23,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.333333,16,0,23,Parts per million,1.591667,5.4,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.333333,16,0,23,Parts per million,1.9625,5,1,56
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.3125,12,23,,Parts per million,1.591667,5.4,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/5/2000,Parts per billion,42.458333,67,0,65,Parts per million,0.017583,0.039,10,33,Parts per billion,4.3125,12,23,,Parts per million,1.9625,5,1,56
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,4.555556,12,1,17,Parts per million,1.658333,4.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,4.555556,12,1,17,Parts per million,1.8,3.6,2,41
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,5.7,10.6,2,,Parts per million,1.658333,4.2,0,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/6/2000,Parts per billion,37.875,64,0,62,Parts per million,0.019208,0.043,10,36,Parts per billion,5.7,10.6,2,,Parts per million,1.8,3.6,2,41
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,8.55,19,23,27,Parts per million,2.341667,5.3,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,8.55,19,23,27,Parts per million,2.1,3.2,23,36
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,9.416667,15.3,23,,Parts per million,2.341667,5.3,20,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/7/2000,Parts per billion,50.208333,74,9,72,Parts per million,0.015792,0.033,10,28,Parts per billion,9.416667,15.3,23,,Parts per million,2.1,3.2,23,36
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.217391,24,9,34,Parts per million,2.029167,4.6,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.217391,24,9,34,Parts per million,2.35,4.2,2,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.671429,14.3,2,,Parts per million,2.029167,4.6,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/8/2000,Parts per billion,57.833333,89,9,88,Parts per million,0.01025,0.019,9,16,Parts per billion,7.671429,14.3,2,,Parts per million,2.35,4.2,2,48
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,4.428571,10,5,14,Parts per million,1.33913,2.9,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,4.428571,10,5,14,Parts per million,1.3875,2,12,23
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,5.15,9.3,8,,Parts per million,1.33913,2.9,8,
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2/9/2000,Parts per billion,41.086957,55,0,52,Parts per million,0.0125,0.027,10,23,Parts per billion,5.15,9.3,8,,Parts per million,1.3875,2,12,23
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2/28/2004,Parts per billion,3.304348,7,20,7,Parts per million,0.037583,0.047,9,40,Parts per billion,0.842857,1,2,,Parts per million,0.070833,0.1,0,1
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2/29/2004,Parts per billion,14.478261,37,22,35,Parts per million,0.030083,0.049,10,42,Parts per billion,0.913043,2,4,3,Parts per million,0.208696,0.4,3,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2/29/2004,Parts per billion,14.478261,37,22,35,Parts per million,0.030083,0.049,10,42,Parts per billion,0.913043,2,4,3,Parts per million,0.2,0.3,4,3
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2/29/2004,Parts per billion,14.478261,37,22,35,Parts per million,0.030083,0.049,10,42,Parts per billion,0.871429,1.3,5,,Parts per million,0.208696,0.4,3,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,2/29/2004,Parts per billion,14.478261,37,22,35,Parts per million,0.030083,0.049,10,42,Parts per billion,0.871429,1.3,5,,Parts per million,0.2,0.3,4,3
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/1/2004,Parts per billion,18.043478,29,1,27,Parts per million,0.030625,0.035,18,30,Parts per billion,0,0,0,0,Parts per million,0.217391,0.4,7,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/1/2004,Parts per billion,18.043478,29,1,27,Parts per million,0.030625,0.035,18,30,Parts per billion,0,0,0,0,Parts per million,0.25,0.3,0,3
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/1/2004,Parts per billion,18.043478,29,1,27,Parts per million,0.030625,0.035,18,30,Parts per billion,0,0,2,,Parts per million,0.217391,0.4,7,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/1/2004,Parts per billion,18.043478,29,1,27,Parts per million,0.030625,0.035,18,30,Parts per billion,0,0,2,,Parts per million,0.25,0.3,0,3
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/2/2004,Parts per billion,11.173913,26,4,25,Parts per million,0.032375,0.036,9,31,Parts per billion,0.826087,1,0,1,Parts per million,0.069565,0.2,5,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/2/2004,Parts per billion,11.173913,26,4,25,Parts per million,0.032375,0.036,9,31,Parts per billion,0.826087,1,0,1,Parts per million,0.079167,0.1,0,1
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/2/2004,Parts per billion,11.173913,26,4,25,Parts per million,0.032375,0.036,9,31,Parts per billion,0.785714,1,2,,Parts per million,0.069565,0.2,5,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/2/2004,Parts per billion,11.173913,26,4,25,Parts per million,0.032375,0.036,9,31,Parts per billion,0.785714,1,2,,Parts per million,0.079167,0.1,0,1
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/3/2004,Parts per billion,9.521739,30,19,28,Parts per million,0.0335,0.045,10,38,Parts per billion,0,0,0,0,Parts per million,0.095652,0.4,19,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/3/2004,Parts per billion,9.521739,30,19,28,Parts per million,0.0335,0.045,10,38,Parts per billion,0,0,0,0,Parts per million,0.104167,0.2,20,2
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/3/2004,Parts per billion,9.521739,30,19,28,Parts per million,0.0335,0.045,10,38,Parts per billion,0,0,2,,Parts per million,0.095652,0.4,19,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/3/2004,Parts per billion,9.521739,30,19,28,Parts per million,0.0335,0.045,10,38,Parts per billion,0,0,2,,Parts per million,0.104167,0.2,20,2
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/4/2004,Parts per billion,14.875,30,6,28,Parts per million,0.027364,0.036,13,31,Parts per billion,0,0,0,0,Parts per million,0.15625,0.4,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/4/2004,Parts per billion,14.875,30,6,28,Parts per million,0.027364,0.036,13,31,Parts per billion,0,0,0,0,Parts per million,0.171429,0.2,0,2
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/4/2004,Parts per billion,14.875,30,6,28,Parts per million,0.027364,0.036,13,31,Parts per billion,0,0,2,,Parts per million,0.15625,0.4,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/4/2004,Parts per billion,14.875,30,6,28,Parts per million,0.027364,0.036,13,31,Parts per billion,0,0,2,,Parts per million,0.171429,0.2,0,2
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/5/2004,Parts per billion,11.352941,32,22,30,Parts per million,0.029235,0.048,10,41,Parts per billion,0,0,0,0,Parts per million,0.211765,0.6,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/5/2004,Parts per billion,11.352941,32,22,30,Parts per million,0.029235,0.048,10,41,Parts per billion,0,0,0,0,Parts per million,0.157143,0.4,3,5
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/5/2004,Parts per billion,11.352941,32,22,30,Parts per million,0.029235,0.048,10,41,Parts per billion,0,0,2,,Parts per million,0.211765,0.6,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/5/2004,Parts per billion,11.352941,32,22,30,Parts per million,0.029235,0.048,10,41,Parts per billion,0,0,2,,Parts per million,0.157143,0.4,3,5
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/9/2004,Parts per billion,21.761905,40,22,38,Parts per million,0.019167,0.04,10,34,Parts per billion,0.125,1,22,1,Parts per million,0.37619,0.8,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/9/2004,Parts per billion,21.761905,40,22,38,Parts per million,0.019167,0.04,10,34,Parts per billion,0.125,1,22,1,Parts per million,0.366667,0.5,1,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/9/2004,Parts per billion,21.761905,40,22,38,Parts per million,0.019167,0.04,10,34,Parts per billion,0,0,17,,Parts per million,0.37619,0.8,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/9/2004,Parts per billion,21.761905,40,22,38,Parts per million,0.019167,0.04,10,34,Parts per billion,0,0,17,,Parts per million,0.366667,0.5,1,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/10/2004,Parts per billion,24.826087,41,19,39,Parts per million,0.021375,0.038,9,32,Parts per billion,0.695652,3,6,4,Parts per million,0.3,0.9,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/10/2004,Parts per billion,24.826087,41,19,39,Parts per million,0.021375,0.038,9,32,Parts per billion,0.695652,3,6,4,Parts per million,0.3375,0.5,0,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/10/2004,Parts per billion,24.826087,41,19,39,Parts per million,0.021375,0.038,9,32,Parts per billion,0.742857,2.3,8,,Parts per million,0.3,0.9,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/10/2004,Parts per billion,24.826087,41,19,39,Parts per million,0.021375,0.038,9,32,Parts per billion,0.742857,2.3,8,,Parts per million,0.3375,0.5,0,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/11/2004,Parts per billion,22.304348,43,18,41,Parts per million,0.018958,0.044,10,37,Parts per billion,0.782609,4,22,6,Parts per million,0.317391,1,22,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/11/2004,Parts per billion,22.304348,43,18,41,Parts per million,0.018958,0.044,10,37,Parts per billion,0.782609,4,22,6,Parts per million,0.270833,0.5,23,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/11/2004,Parts per billion,22.304348,43,18,41,Parts per million,0.018958,0.044,10,37,Parts per billion,0.6,3,8,,Parts per million,0.317391,1,22,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/11/2004,Parts per billion,22.304348,43,18,41,Parts per million,0.018958,0.044,10,37,Parts per billion,0.6,3,8,,Parts per million,0.270833,0.5,23,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/12/2004,Parts per billion,28.130435,42,4,40,Parts per million,0.025083,0.053,10,45,Parts per billion,1.652174,6,4,9,Parts per million,0.486957,1.2,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/12/2004,Parts per billion,28.130435,42,4,40,Parts per million,0.025083,0.053,10,45,Parts per billion,1.652174,6,4,9,Parts per million,0.516667,0.8,7,9
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/12/2004,Parts per billion,28.130435,42,4,40,Parts per million,0.025083,0.053,10,45,Parts per billion,1.8,5,5,,Parts per million,0.486957,1.2,6,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/12/2004,Parts per billion,28.130435,42,4,40,Parts per million,0.025083,0.053,10,45,Parts per billion,1.8,5,5,,Parts per million,0.516667,0.8,7,9
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/13/2004,Parts per billion,26.043478,48,2,45,Parts per million,0.02125,0.048,10,41,Parts per billion,0.73913,2,2,3,Parts per million,0.4,0.8,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/13/2004,Parts per billion,26.043478,48,2,45,Parts per million,0.02125,0.048,10,41,Parts per billion,0.73913,2,2,3,Parts per million,0.408333,0.7,4,8
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/13/2004,Parts per billion,26.043478,48,2,45,Parts per million,0.02125,0.048,10,41,Parts per billion,0.742857,2,8,,Parts per million,0.4,0.8,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/13/2004,Parts per billion,26.043478,48,2,45,Parts per million,0.02125,0.048,10,41,Parts per billion,0.742857,2,8,,Parts per million,0.408333,0.7,4,8
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/14/2004,Parts per billion,20.130435,36,0,34,Parts per million,0.032667,0.056,11,47,Parts per billion,0.434783,1,0,1,Parts per million,0.326087,0.6,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/14/2004,Parts per billion,20.130435,36,0,34,Parts per million,0.032667,0.056,11,47,Parts per billion,0.434783,1,0,1,Parts per million,0.329167,0.5,1,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/14/2004,Parts per billion,20.130435,36,0,34,Parts per million,0.032667,0.056,11,47,Parts per billion,0.471429,1,2,,Parts per million,0.326087,0.6,0,
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/14/2004,Parts per billion,20.130435,36,0,34,Parts per million,0.032667,0.056,11,47,Parts per billion,0.471429,1,2,,Parts per million,0.329167,0.5,1,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,3/15/2004,Parts per billion,31.086957,60,0,57,Parts per million,0.014958,0.037,9,31,Parts per billion,1.130435,5,7,7,Parts per million,0.413043,1.2,7,
